Class,Subclass_1,Subclass_2,Subclass_3,Subclass_4,KEGG
Phytochemical_compounds,Terpenoids,Sesquiterpenoids (C15),Others,none,C09720
Phytochemical_compounds,Terpenoids,Sesquiterpenoids (C15),Others,none,C09722
Phytochemical_compounds,Terpenoids,Sesquiterpenoids (C15),Others,none,C09725
Phytochemical_compounds,Terpenoids,Sesquiterpenoids (C15),Others,none,C09729
Phytochemical_compounds,Terpenoids,Sesquiterpenoids (C15),Others,none,C09730
Phytochemical_compounds,Terpenoids,Sesquiterpenoids (C15),Others,none,C09739
Phytochemical_compounds,Terpenoids,Sesquiterpenoids (C15),Others,none,C09740
Phytochemical_compounds,Terpenoids,Sesquiterpenoids (C15),Others,none,C09743
Phytochemical_compounds,Terpenoids,Sesquiterpenoids (C15),Others,none,C09744
Phytochemical_compounds,Terpenoids,Sesquiterpenoids (C15),Others,none,C09745
Phytochemical_compounds,Terpenoids,Sesquiterpenoids (C15),Others,none,C09576
Phytochemical_compounds,Terpenoids,Sesquiterpenoids (C15),Others,none,C09577
Phytochemical_compounds,Terpenoids,Sesquiterpenoids (C15),Others,none,C09582
Phytochemical_compounds,Terpenoids,Sesquiterpenoids (C15),Others,none,C09584
Phytochemical_compounds,Terpenoids,Sesquiterpenoids (C15),Others,none,C09749
Phytochemical_compounds,Terpenoids,Sesquiterpenoids (C15),Others,none,C09750
Phytochemical_compounds,Terpenoids,Sesquiterpenoids (C15),Others,none,C09607
Phytochemical_compounds,Terpenoids,Diterpenoids (C20),Linear diterpenes,none,C09094
Phytochemical_compounds,Terpenoids,Diterpenoids (C20),Linear diterpenes,none,C00353
Phytochemical_compounds,Terpenoids,Diterpenoids (C20),Linear diterpenes,none,C11356
Phytochemical_compounds,Terpenoids,Diterpenoids (C20),Linear diterpenes,none,C01389
Phytochemical_compounds,Terpenoids,Diterpenoids (C20),Linear diterpenes,none,C05427
Phytochemical_compounds,Terpenoids,Diterpenoids (C20),Abietanes,none,C06087
Phytochemical_compounds,Terpenoids,Diterpenoids (C20),Abietanes,none,C11878
Phytochemical_compounds,Terpenoids,Diterpenoids (C20),Abietanes,none,C09069
Phytochemical_compounds,Terpenoids,Diterpenoids (C20),Abietanes,none,C09092
Phytochemical_compounds,Terpenoids,Diterpenoids (C20),Abietanes,none,C11879
Phytochemical_compounds,Terpenoids,Diterpenoids (C20),Abietanes,none,C11880
Phytochemical_compounds,Terpenoids,Diterpenoids (C20),Abietanes,none,C11889
Phytochemical_compounds,Terpenoids,Diterpenoids (C20),Abietanes,none,C09182
Phytochemical_compounds,Terpenoids,Diterpenoids (C20),Abietanes,none,C09194
Phytochemical_compounds,Terpenoids,Diterpenoids (C20),Abietanes,none,C09196
Phytochemical_compounds,Terpenoids,Diterpenoids (C20),Aphidicolane,none,C11890
Phytochemical_compounds,Terpenoids,Diterpenoids (C20),Aphidicolane,none,C11892
Phytochemical_compounds,Terpenoids,Diterpenoids (C20),Aphidicolane,none,C11891
Phytochemical_compounds,Terpenoids,Diterpenoids (C20),Aphidicolane,none,C06088
Phytochemical_compounds,Terpenoids,Diterpenoids (C20),Cembrenes,none,C01414
Phytochemical_compounds,Terpenoids,Diterpenoids (C20),Cembrenes,none,C11893
Phytochemical_compounds,Terpenoids,Diterpenoids (C20),Cembrenes,none,C09140
Phytochemical_compounds,Terpenoids,Diterpenoids (C20),Cembrenes,none,C09072
Phytochemical_compounds,Terpenoids,Diterpenoids (C20),Clerodanes,none,C09055
Phytochemical_compounds,Terpenoids,Diterpenoids (C20),Clerodanes,none,C09058
Phytochemical_compounds,Terpenoids,Diterpenoids (C20),Clerodanes,none,C09067
Phytochemical_compounds,Terpenoids,Diterpenoids (C20),Clerodanes,none,C09070
Phytochemical_compounds,Terpenoids,Diterpenoids (C20),Clerodanes,none,C09071
Phytochemical_compounds,Terpenoids,Diterpenoids (C20),Clerodanes,none,C09073
Phytochemical_compounds,Terpenoids,Diterpenoids (C20),Clerodanes,none,C09075
Phytochemical_compounds,Terpenoids,Diterpenoids (C20),Clerodanes,none,C09074
Phytochemical_compounds,Terpenoids,Diterpenoids (C20),Clerodanes,none,C09077
Phytochemical_compounds,Terpenoids,Diterpenoids (C20),Clerodanes,none,C17508
Phytochemical_compounds,Terpenoids,Diterpenoids (C20),Clerodanes,none,C09136
Phytochemical_compounds,Terpenoids,Diterpenoids (C20),Clerodanes,none,C09166
Phytochemical_compounds,Terpenoids,Diterpenoids (C20),Clerodanes,none,C09168
Phytochemical_compounds,Terpenoids,Diterpenoids (C20),Clerodanes,none,C09151
Phytochemical_compounds,Terpenoids,Diterpenoids (C20),Clerodanes,none,C17507
Phytochemical_compounds,Terpenoids,Diterpenoids (C20),Clerodanes,none,C20196
Phytochemical_compounds,Terpenoids,Diterpenoids (C20),Clerodanes,none,C20205
Phytochemical_compounds,Terpenoids,Diterpenoids (C20),Daphnanes,none,C09080
Phytochemical_compounds,Terpenoids,Diterpenoids (C20),Daphnanes,none,C09108
Phytochemical_compounds,Terpenoids,Diterpenoids (C20),Daphnanes,none,C09095
Phytochemical_compounds,Terpenoids,Diterpenoids (C20),Daphnanes,none,C09096
Phytochemical_compounds,Terpenoids,Diterpenoids (C20),Daphnanes,none,C09102
Phytochemical_compounds,Terpenoids,Diterpenoids (C20),Daphnanes,none,C09101
Phytochemical_compounds,Terpenoids,Diterpenoids (C20),Daphnanes,none,C09134
Phytochemical_compounds,Terpenoids,Diterpenoids (C20),Daphnanes,none,C09161
Phytochemical_compounds,Terpenoids,Diterpenoids (C20),Daphnanes,none,C09179
Phytochemical_compounds,Terpenoids,Diterpenoids (C20),Daphnanes,none,C09185
Phytochemical_compounds,Terpenoids,Diterpenoids (C20),Daphnanes,none,C09192
Phytochemical_compounds,Terpenoids,Diterpenoids (C20),Daphnanes,none,C09198
Phytochemical_compounds,Terpenoids,Diterpenoids (C20),Daphnanes,none,C09201
Phytochemical_compounds,Terpenoids,Diterpenoids (C20),Gibberellins,none,C09062
Phytochemical_compounds,Terpenoids,Diterpenoids (C20),Gibberellins,none,C00859
Phytochemical_compounds,Terpenoids,Diterpenoids (C20),Gibberellins,none,C01699
Phytochemical_compounds,Terpenoids,Diterpenoids (C20),Gibberellins,none,C11864
Phytochemical_compounds,Terpenoids,Diterpenoids (C20),Gibberellins,none,C11871
Phytochemical_compounds,Terpenoids,Diterpenoids (C20),Gibberellins,none,C11856
Phytochemical_compounds,Terpenoids,Diterpenoids (C20),Gibberellins,none,C11867
Phytochemical_compounds,Terpenoids,Diterpenoids (C20),Gibberellins,none,C03579
Phytochemical_compounds,Terpenoids,Diterpenoids (C20),Gibberellins,none,C11870
Phytochemical_compounds,Terpenoids,Diterpenoids (C20),Gibberellins,none,C11863
Phytochemical_compounds,Terpenoids,Diterpenoids (C20),Gibberellins,none,C11866
Phytochemical_compounds,Terpenoids,Diterpenoids (C20),Gibberellins,none,C11857
Phytochemical_compounds,Terpenoids,Diterpenoids (C20),Gibberellins,none,C06093
Phytochemical_compounds,Terpenoids,Diterpenoids (C20),Gibberellins,none,C11858
Phytochemical_compounds,Terpenoids,Diterpenoids (C20),Gibberellins,none,C11853
Phytochemical_compounds,Terpenoids,Diterpenoids (C20),Gibberellins,none,C14162
Phytochemical_compounds,Terpenoids,Diterpenoids (C20),Gibberellins,none,C11860
Phytochemical_compounds,Terpenoids,Diterpenoids (C20),Gibberellins,none,C02034
Phytochemical_compounds,Terpenoids,Diterpenoids (C20),Gibberellins,none,C02035
Phytochemical_compounds,Terpenoids,Diterpenoids (C20),Gibberellins,none,C11861
Phytochemical_compounds,Terpenoids,Diterpenoids (C20),Gibberellins,none,C06096
Phytochemical_compounds,Terpenoids,Diterpenoids (C20),Gibberellins,none,C11855
Phytochemical_compounds,Terpenoids,Diterpenoids (C20),Gibberellins,none,C11868
Phytochemical_compounds,Terpenoids,Diterpenoids (C20),Gibberellins,none,C11869
Phytochemical_compounds,Terpenoids,Diterpenoids (C20),Gibberellins,none,C11862
Phytochemical_compounds,Terpenoids,Diterpenoids (C20),Gibberellins,none,C14161
Phytochemical_compounds,Terpenoids,Diterpenoids (C20),Gibberellins,none,C11859
Phytochemical_compounds,Terpenoids,Diterpenoids (C20),Gibberellins,none,C12308
Phytochemical_compounds,Terpenoids,Diterpenoids (C20),Gibberellins,none,C06095
Phytochemical_compounds,Terpenoids,Diterpenoids (C20),Gibberellins,none,C11865
Phytochemical_compounds,Terpenoids,Diterpenoids (C20),Gibberellins,none,C11854
Phytochemical_compounds,Terpenoids,Diterpenoids (C20),Gibberellins,none,C06094
Phytochemical_compounds,Terpenoids,Diterpenoids (C20),Gibberellins,none,C11905
Phytochemical_compounds,Terpenoids,Diterpenoids (C20),Ginkgolides,none,C07605
Phytochemical_compounds,Terpenoids,Diterpenoids (C20),Ginkgolides,none,C07601
Phytochemical_compounds,Terpenoids,Diterpenoids (C20),Ginkgolides,none,C07602
Phytochemical_compounds,Terpenoids,Diterpenoids (C20),Ginkgolides,none,C07603
Phytochemical_compounds,Terpenoids,Diterpenoids (C20),Ginkgolides,none,C07604
Phytochemical_compounds,Terpenoids,Diterpenoids (C20),Ginkgolides,none,C16816
Phytochemical_compounds,Terpenoids,Diterpenoids (C20),Grayanoids,none,C09063
Phytochemical_compounds,Terpenoids,Diterpenoids (C20),Grayanoids,none,C09103
Phytochemical_compounds,Terpenoids,Diterpenoids (C20),Grayanoids,none,C19992
Phytochemical_compounds,Terpenoids,Diterpenoids (C20),Grayanoids,none,C09180
Phytochemical_compounds,Terpenoids,Diterpenoids (C20),Kaurenes,none,C11876
Phytochemical_compounds,Terpenoids,Diterpenoids (C20),Kaurenes,none,C09081
Phytochemical_compounds,Terpenoids,Diterpenoids (C20),Kaurenes,none,C11875
Phytochemical_compounds,Terpenoids,Diterpenoids (C20),Kaurenes,none,C09111
Phytochemical_compounds,Terpenoids,Diterpenoids (C20),Kaurenes,none,C09115
Phytochemical_compounds,Terpenoids,Diterpenoids (C20),Kaurenes,none,C06090
Phytochemical_compounds,Terpenoids,Diterpenoids (C20),Kaurenes,none,C11872
Phytochemical_compounds,Terpenoids,Diterpenoids (C20),Kaurenes,none,C11873
Phytochemical_compounds,Terpenoids,Diterpenoids (C20),Kaurenes,none,C11874
Phytochemical_compounds,Terpenoids,Diterpenoids (C20),Kaurenes,none,C09184
Phytochemical_compounds,Terpenoids,Diterpenoids (C20),Kaurenes,none,C20212
Phytochemical_compounds,Terpenoids,Diterpenoids (C20),Kaurenes,none,C09189
Phytochemical_compounds,Terpenoids,Diterpenoids (C20),Labdanes,none,C20214
Phytochemical_compounds,Terpenoids,Diterpenoids (C20),Labdanes,none,C11901
Phytochemical_compounds,Terpenoids,Diterpenoids (C20),Labdanes,none,C11902
Phytochemical_compounds,Terpenoids,Diterpenoids (C20),Labdanes,none,C06089
Phytochemical_compounds,Terpenoids,Diterpenoids (C20),Labdanes,none,C17498
Phytochemical_compounds,Terpenoids,Diterpenoids (C20),Labdanes,none,C09124
Phytochemical_compounds,Terpenoids,Diterpenoids (C20),Labdanes,none,C09183
Phytochemical_compounds,Terpenoids,Diterpenoids (C20),Mesotricyclic diterpenoids,none,C09119
Phytochemical_compounds,Terpenoids,Diterpenoids (C20),Mesotricyclic diterpenoids,none,C09120
Phytochemical_compounds,Terpenoids,Diterpenoids (C20),Pimaranes,none,C09148
Phytochemical_compounds,Terpenoids,Diterpenoids (C20),Pimaranes,none,C06086
Phytochemical_compounds,Terpenoids,Diterpenoids (C20),Pimaranes,none,C09159
Phytochemical_compounds,Terpenoids,Diterpenoids (C20),Pimaranes,none,C09118
Phytochemical_compounds,Terpenoids,Diterpenoids (C20),Pimaranes,none,C11888
Phytochemical_compounds,Terpenoids,Diterpenoids (C20),Pimaranes,none,C11877
Phytochemical_compounds,Terpenoids,Diterpenoids (C20),Podocarpanes,none,C12078
Phytochemical_compounds,Terpenoids,Diterpenoids (C20),Podocarpanes,none,C09171
Phytochemical_compounds,Terpenoids,Diterpenoids (C20),Taxanes,none,C11900
Phytochemical_compounds,Terpenoids,Diterpenoids (C20),Taxanes,none,C11700
Phytochemical_compounds,Terpenoids,Diterpenoids (C20),Taxanes,none,C10579
Phytochemical_compounds,Terpenoids,Diterpenoids (C20),Taxanes,none,C16524
Phytochemical_compounds,Terpenoids,Diterpenoids (C20),Taxanes,none,C16523
Phytochemical_compounds,Terpenoids,Diterpenoids (C20),Taxanes,none,C07394
Phytochemical_compounds,Terpenoids,Diterpenoids (C20),Taxanes,none,C10619
Phytochemical_compounds,Terpenoids,Diterpenoids (C20),Taxanes,none,C19989
Phytochemical_compounds,Terpenoids,Diterpenoids (C20),Taxanes,none,C11894
Phytochemical_compounds,Terpenoids,Diterpenoids (C20),Tiglianes,none,C09068
Phytochemical_compounds,Terpenoids,Diterpenoids (C20),Tiglianes,none,C09086
Phytochemical_compounds,Terpenoids,Diterpenoids (C20),Tiglianes,none,C09087
Phytochemical_compounds,Terpenoids,Diterpenoids (C20),Tiglianes,none,C09091
Phytochemical_compounds,Terpenoids,Diterpenoids (C20),Tiglianes,none,C09127
Phytochemical_compounds,Terpenoids,Diterpenoids (C20),Tiglianes,none,C09153
Phytochemical_compounds,Terpenoids,Diterpenoids (C20),Tiglianes,none,C09143
Phytochemical_compounds,Terpenoids,Diterpenoids (C20),Tiglianes,none,C09155
Phytochemical_compounds,Terpenoids,Diterpenoids (C20),Tiglianes,none,C09157
Phytochemical_compounds,Terpenoids,Diterpenoids (C20),Tiglianes,none,C05151
Phytochemical_compounds,Terpenoids,Diterpenoids (C20),Tiglianes,none,C20197
Phytochemical_compounds,Terpenoids,Diterpenoids (C20),Tiglianes,none,C09178
Phytochemical_compounds,Terpenoids,Diterpenoids (C20),Others,none,C09057
Phytochemical_compounds,Terpenoids,Diterpenoids (C20),Others,none,C09064
Phytochemical_compounds,Terpenoids,Diterpenoids (C20),Others,none,C09065
Phytochemical_compounds,Terpenoids,Diterpenoids (C20),Others,none,C09066
Phytochemical_compounds,Terpenoids,Diterpenoids (C20),Others,none,C09076
Phytochemical_compounds,Terpenoids,Diterpenoids (C20),Others,none,C09078
Phytochemical_compounds,Terpenoids,Diterpenoids (C20),Others,none,C09090
Phytochemical_compounds,Terpenoids,Diterpenoids (C20),Others,none,C19991
Phytochemical_compounds,Terpenoids,Diterpenoids (C20),Others,none,C09093
Phytochemical_compounds,Terpenoids,Diterpenoids (C20),Others,none,C09104
Phytochemical_compounds,Terpenoids,Diterpenoids (C20),Others,none,C09105
Phytochemical_compounds,Terpenoids,Diterpenoids (C20),Others,none,C09109
Phytochemical_compounds,Terpenoids,Diterpenoids (C20),Others,none,C09112
Phytochemical_compounds,Terpenoids,Diterpenoids (C20),Others,none,C09113
Phytochemical_compounds,Terpenoids,Diterpenoids (C20),Others,none,C09110
Phytochemical_compounds,Terpenoids,Diterpenoids (C20),Others,none,C09114
Phytochemical_compounds,Terpenoids,Diterpenoids (C20),Others,none,C09117
Phytochemical_compounds,Terpenoids,Diterpenoids (C20),Others,none,C09121
Phytochemical_compounds,Terpenoids,Diterpenoids (C20),Others,none,C09122
Phytochemical_compounds,Terpenoids,Diterpenoids (C20),Others,none,C09125
Phytochemical_compounds,Terpenoids,Diterpenoids (C20),Others,none,C09128
Phytochemical_compounds,Terpenoids,Diterpenoids (C20),Others,none,C09132
Phytochemical_compounds,Terpenoids,Diterpenoids (C20),Others,none,C09135
Phytochemical_compounds,Terpenoids,Diterpenoids (C20),Others,none,C09137
Phytochemical_compounds,Terpenoids,Diterpenoids (C20),Others,none,C09138
Phytochemical_compounds,Terpenoids,Diterpenoids (C20),Others,none,C09163
Phytochemical_compounds,Terpenoids,Diterpenoids (C20),Others,none,C09174
Phytochemical_compounds,Terpenoids,Diterpenoids (C20),Others,none,C09172
Phytochemical_compounds,Terpenoids,Diterpenoids (C20),Others,none,C09173
Phytochemical_compounds,Terpenoids,Diterpenoids (C20),Others,none,C09175
Phytochemical_compounds,Terpenoids,Diterpenoids (C20),Others,none,C09177
Phytochemical_compounds,Terpenoids,Diterpenoids (C20),Others,none,C09188
Phytochemical_compounds,Terpenoids,Diterpenoids (C20),Others,none,C09202
Phytochemical_compounds,Terpenoids,Diterpenoids (C20),Others,none,C09204
Phytochemical_compounds,Terpenoids,Diterpenoids (C20),Others,none,C09205
Phytochemical_compounds,Terpenoids,Triterpenoids (C30),Liner triterpenes,none,C19835
Phytochemical_compounds,Terpenoids,Triterpenoids (C30),Liner triterpenes,none,C01054
Phytochemical_compounds,Terpenoids,Triterpenoids (C30),Liner triterpenes,none,C06428
Phytochemical_compounds,Terpenoids,Triterpenoids (C30),Liner triterpenes,none,C00751
Phytochemical_compounds,Terpenoids,Triterpenoids (C30),Cucurbitanes,none,C01901
Phytochemical_compounds,Terpenoids,Triterpenoids (C30),Cucurbitanes,none,C08793
Phytochemical_compounds,Terpenoids,Triterpenoids (C30),Cucurbitanes,none,C08794
Phytochemical_compounds,Terpenoids,Triterpenoids (C30),Cucurbitanes,none,C08795
Phytochemical_compounds,Terpenoids,Triterpenoids (C30),Cucurbitanes,none,C08796
Phytochemical_compounds,Terpenoids,Triterpenoids (C30),Cucurbitanes,none,C08797
Phytochemical_compounds,Terpenoids,Triterpenoids (C30),Cucurbitanes,none,C08798
Phytochemical_compounds,Terpenoids,Triterpenoids (C30),Cucurbitanes,none,C08799
Phytochemical_compounds,Terpenoids,Triterpenoids (C30),Cucurbitanes,none,C08800
Phytochemical_compounds,Terpenoids,Triterpenoids (C30),Cucurbitanes,none,C08801
Phytochemical_compounds,Terpenoids,Triterpenoids (C30),Cucurbitanes,none,C08802
Phytochemical_compounds,Terpenoids,Triterpenoids (C30),Cucurbitanes,none,C08803
Phytochemical_compounds,Terpenoids,Triterpenoids (C30),Cucurbitanes,none,C08804
Phytochemical_compounds,Terpenoids,Triterpenoids (C30),Cucurbitanes,none,C08805
Phytochemical_compounds,Terpenoids,Triterpenoids (C30),Cucurbitanes,none,C08806
Phytochemical_compounds,Terpenoids,Triterpenoids (C30),Cucurbitanes,none,C08807
Phytochemical_compounds,Terpenoids,Triterpenoids (C30),Cucurbitanes,none,C20787
Phytochemical_compounds,Terpenoids,Triterpenoids (C30),Dammarenes,none,C08746
Phytochemical_compounds,Terpenoids,Triterpenoids (C30),Dammarenes,none,C08747
Phytochemical_compounds,Terpenoids,Triterpenoids (C30),Dammarenes,none,C15274
Phytochemical_compounds,Terpenoids,Triterpenoids (C30),Dammarenes,none,C08751
Phytochemical_compounds,Terpenoids,Triterpenoids (C30),Dammarenes,none,C08769
Phytochemical_compounds,Terpenoids,Triterpenoids (C30),Dammarenes,none,C08770
Phytochemical_compounds,Terpenoids,Triterpenoids (C30),Dammarenes,none,C08752
Phytochemical_compounds,Terpenoids,Triterpenoids (C30),Dammarenes,none,C08753
Phytochemical_compounds,Terpenoids,Triterpenoids (C30),Dammarenes,none,C08754
Phytochemical_compounds,Terpenoids,Triterpenoids (C30),Dammarenes,none,C08749
Phytochemical_compounds,Terpenoids,Triterpenoids (C30),Dammarenes,none,C08750
Phytochemical_compounds,Terpenoids,Triterpenoids (C30),Dammarenes,none,C08755
Phytochemical_compounds,Terpenoids,Triterpenoids (C30),Dammarenes,none,C08756
Phytochemical_compounds,Terpenoids,Triterpenoids (C30),Dammarenes,none,C08757
Phytochemical_compounds,Terpenoids,Triterpenoids (C30),Dammarenes,none,C08758
Phytochemical_compounds,Terpenoids,Triterpenoids (C30),Dammarenes,none,C17539
Phytochemical_compounds,Terpenoids,Triterpenoids (C30),Dammarenes,none,C17544
Phytochemical_compounds,Terpenoids,Triterpenoids (C30),Dammarenes,none,C08621
Phytochemical_compounds,Terpenoids,Triterpenoids (C30),Dammarenes,none,C19829
Phytochemical_compounds,Terpenoids,Triterpenoids (C30),Dammarenes,none,C19834
Phytochemical_compounds,Terpenoids,Triterpenoids (C30),Dammarenes,none,C08622
Phytochemical_compounds,Terpenoids,Triterpenoids (C30),Dammarenes,none,C08942
Phytochemical_compounds,Terpenoids,Triterpenoids (C30),Dammarenes,none,C08623
Phytochemical_compounds,Terpenoids,Triterpenoids (C30),Dammarenes,none,C08624
Phytochemical_compounds,Terpenoids,Triterpenoids (C30),Dammarenes,none,C19833
Phytochemical_compounds,Terpenoids,Triterpenoids (C30),Dammarenes,none,C08944
Phytochemical_compounds,Terpenoids,Triterpenoids (C30),Dammarenes,none,C08945
Phytochemical_compounds,Terpenoids,Triterpenoids (C30),Dammarenes,none,C08946
Phytochemical_compounds,Terpenoids,Triterpenoids (C30),Dammarenes,none,C08760
Phytochemical_compounds,Terpenoids,Triterpenoids (C30),Dammarenes,none,C08763
Phytochemical_compounds,Terpenoids,Triterpenoids (C30),Dammarenes,none,C08764
Phytochemical_compounds,Terpenoids,Triterpenoids (C30),Dammarenes,none,C08947
Phytochemical_compounds,Terpenoids,Triterpenoids (C30),Dammarenes,none,C08631
Phytochemical_compounds,Terpenoids,Triterpenoids (C30),Dammarenes,none,C17012
Phytochemical_compounds,Terpenoids,Triterpenoids (C30),Dammarenes,none,C17013
Phytochemical_compounds,Terpenoids,Triterpenoids (C30),Dammarenes,none,C17029
